Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
40911,40911,GridRulesBasicOnly_0,22,success,insight,correct,TRANS_ABC_TRUE,,
40911,79986,GridRulesBasicOnly_0,23,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,24,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,25,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,26,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,27,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,28,success,insight,correct,CROSS_OUT,,
79986,79986,GridRulesBasicOnly_0,29,success,insight,correct,CROSS_OUT,,
79986,35263,GridRulesBasicOnly_0,30,success,,,,,
85218,33998,GridRulesBasicOnly_0,0,failure,insight,correct,APPLY_IS,,
33998,22312,GridRulesBasicOnly_0,1,failure,insight,correct,CROSS_OUT,,
22312,32078,GridRulesBasicOnly_0,2,failure,insight,correct,APPLY_IS,,
32078,49783,GridRulesBasicOnly_0,3,failure,insight,correct,CROSS_OUT,,
49783,49783,GridRulesBasicOnly_0,4,failure,insight,correct,CROSS_OUT,,
49783,49783,GridRulesBasicOnly_0,5,failure,insight,correct,CROSS_OUT,,
49783,21091,GridRulesBasicOnly_0,6,failure,insight,correct,APPLY_BEFORE_ONE_SPOT,,
21091,25200,GridRulesBasicOnly_0,7,failure,insight,correct,APPLY_IS,,
25200,89158,GridRulesBasicOnly_0,8,failure,insight,correct,CROSS_OUT,,
89158,89158,GridRulesBasicOnly_0,9,failure,insight,correct,CROSS_OUT,,
89158,89158,GridRulesBasicOnly_0,10,failure,insight,correct,CROSS_OUT,,
89158,89158,GridRulesBasicOnly_0,11,failure,insight,correct,CROSS_OUT,,
89158,44036,GridRulesBasicOnly_0,12,failure,insight,correct,TRANS_ABC_TRUE,,
44036,29902,GridRulesBasicOnly_0,13,failure,insight,correct,CROSS_OUT,,
29902,29902,GridRulesBasicOnly_0,14,failure,insight,correct,CROSS_OUT,,
29902,15465,GridRulesBasicOnly_0,15,failure,insight,correct,APPLY_BEFORE_ONE_SPOT,,
15465,65025,GridRulesBasicOnly_0,16,failure,insight,correct,CROSS_OUT,,
65025,65025,GridRulesBasicOnly_0,17,failure,insight,correct,CROSS_OUT,,
65025,80126,GridRulesBasicOnly_0,18,failure,unknown-incorrect,incorrect,,,
80126,95167,GridRulesBasicOnly_0,19,failure,insight,incorrect,OPENING,,
95167,57650,GridRulesBasicOnly_0,20,failure,insight,incorrect,CROSS_OUT,,
