Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,LabeledInsight,PromptMode,LevelMode
15154,53443,e1_kf,12,success,insight,correct,OPENING,,
53443,36097,e1_kf,13,success,,,,,
67714,27056,e1_kf,0,success,insight,correct,SIMPLE_OR_SAME_CAT,,
27056,27056,e1_kf,1,success,insight,correct,SIMPLE_OR_SAME_CAT,,
27056,86368,e1_kf,2,success,insight,correct,APPLY_OR,,
86368,59621,e1_kf,3,success,insight,correct,CROSS_OUT,,
59621,59621,e1_kf,4,success,insight,correct,CROSS_OUT,,
59621,59621,e1_kf,5,success,insight,correct,CROSS_OUT,,
59621,59621,e1_kf,6,success,insight,correct,CROSS_OUT,,
59621,59621,e1_kf,7,success,insight,correct,CROSS_OUT,,
59621,21088,e1_kf,8,success,insight,correct,APPLY_OR,,
21088,18985,e1_kf,9,success,insight,correct,CROSS_OUT,,
18985,18985,e1_kf,10,success,insight,correct,CROSS_OUT,,
18985,65418,e1_kf,11,success,insight,correct,OPENING,,
65418,18420,e1_kf,12,success,insight,correct,OPENING,,
18420,94882,e1_kf,13,success,,,,,
63642,15947,e1_kf,0,success,insight,correct,APPLY_IS,,
15947,13944,e1_kf,1,success,insight,correct,CROSS_OUT,,
13944,13944,e1_kf,2,success,insight,correct,CROSS_OUT,,
13944,13944,e1_kf,3,success,insight,correct,CROSS_OUT,,
13944,13944,e1_kf,4,success,insight,correct,CROSS_OUT,,
13944,13944,e1_kf,5,success,insight,correct,CROSS_OUT,,
13944,13944,e1_kf,6,success,insight,correct,CROSS_OUT,,
13944,20200,e1_kf,7,success,insight,correct,SIMPLE_OR_SAME_CAT,,
20200,89607,e1_kf,8,success,insight,correct,SIMPLE_OR_SAME_CAT,,
89607,66908,e1_kf,9,success,insight,correct,OPENING,,
66908,76561,e1_kf,10,success,insight,correct,CROSS_OUT,,
76561,58281,e1_kf,11,success,insight,correct,OPENING,,
58281,66966,e1_kf,12,success,insight,correct,OPENING,,
66966,62387,e1_kf,13,success,,,,,
58748,57769,e1_kf,0,success,insight,correct,APPLY_IS,,
57769,53660,e1_kf,1,success,insight,correct,CROSS_OUT,,
53660,53660,e1_kf,2,success,insight,correct,CROSS_OUT,,
53660,53660,e1_kf,3,success,insight,correct,CROSS_OUT,,
53660,53660,e1_kf,4,success,insight,correct,CROSS_OUT,,
53660,53660,e1_kf,5,success,insight,correct,CROSS_OUT,,
53660,53660,e1_kf,6,success,insight,correct,CROSS_OUT,,
53660,59054,e1_kf,7,success,insight,correct,SIMPLE_OR_SAME_CAT,,
59054,28125,e1_kf,8,success,insight,correct,OPENING,,
28125,33232,e1_kf,9,success,insight,correct,SIMPLE_OR_SAME_CAT,,
33232,10717,e1_kf,10,success,insight,correct,OPENING,,
10717,21158,e1_kf,11,success,insight,correct,CROSS_OUT,,
21158,21158,e1_kf,12,success,insight,correct,CROSS_OUT,,
21158,38837,e1_kf,13,success,insight,correct,OPENING,,
38837,55164,e1_kf,14,success,,,,,
21807,50100,e1_kf,0,success,insight,correct,APPLY_IS,,
50100,68430,e1_kf,1,success,insight,correct,CROSS_OUT,,
68430,68430,e1_kf,2,success,insight,correct,CROSS_OUT,,
68430,68430,e1_kf,3,success,insight,correct,CROSS_OUT,,
68430,68731,e1_kf,4,success,unknown-correct,correct,,,
68731,68731,e1_kf,5,success,unknown-correct,correct,,,
68731,19000,e1_kf,6,success,unknown-incorrect,incorrect,,,
19000,19000,e1_kf,7,success,unknown-incorrect,incorrect,,,
19000,19000,e1_kf,8,success,unknown-incorrect,incorrect,,,
19000,68731,e1_kf,9,success,unknown-correct,correct,,,
68731,68430,e1_kf,10,success,insight,correct,CROSS_OUT,,
68430,68430,e1_kf,11,success,insight,correct,CROSS_OUT,,
68430,68430,e1_kf,12,success,insight,correct,CROSS_OUT,,
68430,53888,e1_kf,13,success,insight,correct,SIMPLE_OR_SAME_CAT,,
53888,53888,e1_kf,14,success,insight,correct,SIMPLE_OR_SAME_CAT,,
53888,59558,e1_kf,15,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
59558,59558,e1_kf,16,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
59558,59558,e1_kf,17,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
59558,59558,e1_kf,18,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
59558,20240,e1_kf,19,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
20240,20240,e1_kf,20,success,insight,correct,BEFORE_N_SPOTS_NOINFO,,
20240,26639,e1_kf,21,success,insight,correct,TRANS_SETS,,
26639,20401,e1_kf,22,success,insight,correct,OPENING,,
20401,95407,e1_kf,23,success,insight,correct,CROSS_OUT,,
95407,95407,e1_kf,24,success,insight,correct,CROSS_OUT,,
95407,84931,e1_kf,25,success,insight,correct,TRANS_ABC_TRUE,,
84931,69870,e1_kf,26,success,insight,correct,CROSS_OUT,,
69870,69870,e1_kf,27,success,insight,correct,CROSS_OUT,,
69870,69870,e1_kf,28,success,insight,correct,CROSS_OUT,,
69870,69870,e1_kf,29,success,insight,correct,CROSS_OUT,,
69870,49017,e1_kf,30,success,insight,correct,APPLY_OR,,
49017,58492,e1_kf,31,success,insight,correct,CROSS_OUT,,
58492,58492,e1_kf,32,success,insight,correct,CROSS_OUT,,
58492,58492,e1_kf,33,success,insight,correct,CROSS_OUT,,
58492,58492,e1_kf,34,success,insight,correct,CROSS_OUT,,
58492,58747,e1_kf,35,success,insight,correct,APPLY_BEFORE_N_SPOTS,,
58747,93312,e1_kf,36,success,insight,correct,CROSS_OUT,,
93312,93312,e1_kf,37,success,insight,correct,CROSS_OUT,,
93312,93312,e1_kf,38,success,insight,correct,CROSS_OUT,,
93312,58747,e1_kf,39,success,insight,correct,TRANS_SETS,,
58747,12582,e1_kf,40,success,insight,correct,OPENING,,
12582,93312,e1_kf,41,success,insight,correct,CROSS_OUT,,
93312,64966,e1_kf,42,success,insight,correct,OPENING,,
64966,93312,e1_kf,43,success,insight,correct,CROSS_OUT,,
93312,93312,e1_kf,44,success,insight,correct,CROSS_OUT,,
93312,12582,e1_kf,45,success,insight,correct,OPENING,,
12582,17980,e1_kf,46,success,insight,correct,OPENING,,
17980,21219,e1_kf,47,success,insight,correct,OPENING,,
21219,93873,e1_kf,48,success,,,,,
24303,63687,e1_kf,0,success,insight,correct,APPLY_IS,,
63687,63143,e1_kf,1,success,insight,correct,APPLY_IS,,
63143,53262,e1_kf,2,success,insight,correct,APPLY_IS,,
53262,40599,e1_kf,3,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,4,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,5,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,6,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,7,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,8,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,9,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,10,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,11,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,12,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,13,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,14,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,15,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,16,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,17,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,18,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,19,success,insight,correct,CROSS_OUT,,
40599,40599,e1_kf,20,success,insight,correct,CROSS_OUT,,
40599,44971,e1_kf,21,success,insight,correct,BEFORE_N_SPOTS_SHIFT,,
44971,18524,e1_kf,22,success,insight,correct,BEFORE_NOINFO,,
18524,39828,e1_kf,23,success,insight,correct,BEFORE_N_SPOTS_SHIFT,,
39828,38203,e1_kf,24,success,insight,correct,BEFORE_NOINFO,,
38203,64798,e1_kf,25,success,insight,correct,TRANS_ABC_TRUE,,
64798,32142,e1_kf,26,success,insight,correct,CROSS_OUT,,
32142,32142,e1_kf,27,success,insight,correct,CROSS_OUT,,
32142,32142,e1_kf,28,success,insight,correct,CROSS_OUT,,
32142,32142,e1_kf,29,success,insight,correct,CROSS_OUT,,
32142,40526,e1_kf,30,success,insight,correct,TRANS_SETS,,
40526,74425,e1_kf,31,success,insight,correct,OPENING,,
74425,36598,e1_kf,32,success,insight,correct,CROSS_OUT,,
36598,36598,e1_kf,33,success,insight,correct,CROSS_OUT,,
36598,74425,e1_kf,34,success,insight,correct,OPENING,,
74425,36598,e1_kf,35,success,insight,correct,CROSS_OUT,,
36598,74425,e1_kf,36,success,insight,correct,OPENING,,
74425,40526,e1_kf,37,success,insight,correct,TRANS_SETS,,
40526,74425,e1_kf,38,success,insight,correct,OPENING,,
74425,36598,e1_kf,39,success,insight,correct,CROSS_OUT,,
36598,74425,e1_kf,40,success,insight,correct,OPENING,,
74425,68873,e1_kf,41,success,,,,,
39063,61958,e1_kf,0,success,insight,correct,APPLY_IS,,
61958,15176,e1_kf,1,success,insight,correct,APPLY_IS,,
15176,76345,e1_kf,2,success,insight,correct,APPLY_IS,,
76345,67485,e1_kf,3,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,4,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,5,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,6,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,7,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,8,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,9,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,10,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,11,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,12,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,13,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,14,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,15,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,16,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,17,success,insight,correct,CROSS_OUT,,
67485,67485,e1_kf,18,success,insight,correct,CROSS_OUT,,
67485,47403,e1_kf,19,success,insight,correct,BEFORE_DIFF_CAT,,
47403,65085,e1_kf,20,success,insight,correct,APPLY_BEFORE_ONE_SPOT,,
65085,35502,e1_kf,21,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,22,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,23,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,24,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,25,success,insight,correct,CROSS_OUT,,
35502,35502,e1_kf,26,success,insight,correct,CROSS_OUT,,
35502,53873,e1_kf,27,success,insight,correct,OPENING,,
53873,35502,e1_kf,28,success,insight,correct,CROSS_OUT,,
